title,categoryName,website,street,phone,city,state,location/lat,location/lng,totalScore,rank,imageUrl,imagesCount,reviewsCount,scrapedAt,searchString
Empleados De Comercio,,,Colón 42 33,nan,Azul,Provincia de Buenos Aires,-36.7691751,-59.8545435,,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V6HHbn6cVgNusFu-Uot8Sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.90277&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:02.159Z,Comercio
Empleado De Comercio Edificio,Edificio De Apartamentos,,Monseñor Caneva Norte,nan,Azul,Provincia de Buenos Aires,-36.7847704,-59.8645407,,11,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XHfQEBvWGx87zXlzkG3F_g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.73078&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:02.159Z,Comercio
Remates En Azul,Comercio,,Alvear Nte. 685,nan,Azul,Provincia de Buenos Aires,-36.7592824,-59.845484,2.0,12,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cghwIL5jKpyjQEAUBoMUTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=242.54625&pitch=0&thumbfov=100,1.0,1,2025-05-19T00:03:02.159Z,Comercio
Salamanca,Tienda De Alimentación,https://instagram.com/punto.salamanca?igshid=MzRlODBiNWFlZA==,Av. 25 de Mayo Nte. 196,+54 9 2281 57-3224,Azul,Provincia de Buenos Aires,-36.7686006,-59.847374,4.8,13,https://lh3.googleusercontent.com/p/AF1QipNt66iUJSZk3_2dYzircdeOTzK-guil8-3_8zHM=w408-h408-k-no,2.0,4,2025-05-19T00:03:02.159Z,Comercio
Ensemble S.R.L.,Comercio,,Maipú Nte. 499,nan,Azul,Provincia de Buenos Aires,-36.7604302,-59.848448,4.3,14,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rqpGhptpAaZrv0AjAQOlog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.7339&pitch=0&thumbfov=100,1.0,6,2025-05-19T00:03:02.159Z,Comercio
Despensa El Comienzo,Tienda De Alimentación,,,nan,Azul,Provincia de Buenos Aires,-36.7740716,-59.855395,5.0,15,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nowYGy2iMLMTYBrGsbBFyJFvCqtNr-9nbavfx5ktJc1p2JMfwxcOHdFB2JOact-BKSYUPm6f2jW55juw4ElUlcNbqd6VF2h-yXinNjR8Isy02vdmedbeaA4ksdATIUj3vYRzHY7OQ=w426-h240-k-no,6.0,1,2025-05-19T00:03:02.159Z,Comercio
Cb Indumentaria,Tienda De Ropa,,C. Quiroga,nan,Azul,Provincia de Buenos Aires,-36.7680474,-59.874218,5.0,16,,,6,2025-05-19T00:03:02.160Z,Comercio
Polirrubro Chiky,Kiosco,,7300,+54 9 2281 40-0191,Azul,Provincia de Buenos Aires,-36.7691114,-59.8531557,5.0,17,https://lh3.googleusercontent.com/p/AF1QipORj621XB3JNdFNDNWjVWqN6Jg3xV8lWUaeA-iW=w408-h544-k-no,2.0,3,2025-05-19T00:03:02.160Z,Comercio
Como A Vos Te Guste Accesorios,Tienda De Accesorios De Moda,,Cmte. Franco Nte. 049,+54 9 2281 68-0841,Azul,Provincia de Buenos Aires,-36.7637894,-59.8582702,5.0,18,https://lh3.googleusercontent.com/p/AF1QipNZ-H1NmKjL7KhmQN_4XnENXvOiOWjFhUlFV-bd=w408-h544-k-no,2.0,3,2025-05-19T00:03:02.160Z,Comercio
Sederia Marion,Comercio,,San Martín 572,+54 9 2281 43-4710,Azul,Provincia de Buenos Aires,-36.7796,-59.8613771,4.3,19,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=azVhOqgo57d_QAuMWpLE-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.330822&pitch=0&thumbfov=100,1.0,14,2025-05-19T00:03:02.160Z,Comercio
Drugstore Center Azul 2,Kiosco,,"Avenida 25 de Mayo, Tandil &",nan,Azul,Provincia de Buenos Aires,-36.771342,-59.8503432,4.3,20,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mh5EyFi4lSu-89m349nEtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.88135&pitch=0&thumbfov=100,1.0,6,2025-05-19T00:03:02.160Z,Comercio
Marcos N Tonel,Comercio,,Av. 25 de Mayo 1000,+54 9 2281 42-9620,Azul,Provincia de Buenos Aires,-36.7847465,-59.8667894,4.4,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EXBc4YUs4R02tvvsSxG4Rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.273&pitch=0&thumbfov=100,1.0,9,2025-05-19T00:03:02.539Z,Comercio
Suttò Piedras Y Aromas,Comercio,https://instagram.com/sutto.artesanias?igshid=MzRlODBiNWFlZA==,Rauch 959,+54 9 2281 56-7256,Azul,Provincia de Buenos Aires,-36.7863139,-59.8632744,5.0,3,https://lh3.googleusercontent.com/p/AF1QipPBiohr-DV9-paGFtBIxnCvWXlvT9DZ7iC-xNaP=w408-h306-k-no,11.0,92,2025-05-19T00:03:02.539Z,Comercio
Yannibelli Anibal,Comercio,,Burgos 1094,+54 9 2281 42-2516,Azul,Provincia de Buenos Aires,-36.7841454,-59.8705176,4.8,4,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrN5clbM8luKe8AJv7LWAU6Zfr1rTEaKAEPr7eEfsI8-Ite3ZSVuyBjCU212S77bLSQGew-iRPivuchrtzj2sr_5I4eMVUbeihnQKoqa8FxQ4ewhml_cMRZqACa0VsjfjWaolw=w408-h240-k-no-pi-10-ya240-ro0-fo100,2.0,13,2025-05-19T00:03:02.539Z,Comercio
Autoservicio Burbujas,Comercio,,Av. 25 de Mayo 975,+54 9 2281 42-5598,Azul,Provincia de Buenos Aires,-36.7847721,-59.8668178,4.3,5,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjOvDl86CjIDM7V1zDR5jCLhRaSP8wZqhrqFpqgRQo4yxMZsfD5zqe6hS_S78DN1MeywVypgsowEAxkBoX1hd5Xr6j9couJQaeIOvaoNR83t-onJoBAFtV3Gcjhvwp6QyvhpPp=w408-h725-k-no,2.0,54,2025-05-19T00:03:02.539Z,Comercio
El Arca,Supermercado,,Av. 25 de Mayo 1001,nan,Azul,Provincia de Buenos Aires,-36.784992,-59.8665168,4.3,6,https://lh3.googleusercontent.com/p/AF1QipPj2fhpCMK0T38kdbWyxpnmc24QVUXaBSUWhYM3=w408-h306-k-no,16.0,86,2025-05-19T00:03:02.539Z,Comercio
Minimercado Lo De Barba,Tienda De Alimentación,,Avenida Juan B. Justo 1149,nan,Azul,Provincia de Buenos Aires,-36.7901321,-59.8544857,4.6,7,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqUX5aDAnlxnCyukXRS9j3g4640K9ijNfSSNC45ne-CY_gFJgMngPhQ48Yv3O_AurV_bLiuL3Kjh91ox5C_l0Fvd1DltgF8C97vaQbNyjkSOWtMoFUFFAsBrZdfZ4hWkU3L2uFC=w408-h306-k-no,8.0,42,2025-05-19T00:03:02.539Z,Comercio
Minimercado La Esquina De Alejandro Y Silvina,Comercio,,España 1699,nan,Azul,Provincia de Buenos Aires,-36.7964878,-59.8737896,4.3,8,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqQ_9Yl8SJu-JBhioIMnWu6L30gKq1FqoF6HGb-kbV4176xuwFpypshdJmEhjPeyBDYrirJgl8xUHZ1Psvqm33WJUrb5TxH2B_qJD3f0chg6GJw-1dMTy7rGMliumqUZIJXRVh3PZum4FVT=w408-h306-k-no,20.0,22,2025-05-19T00:03:02.539Z,Comercio
El Arca,Supermercado,,Monseñor Caneva 796,nan,Azul,Provincia de Buenos Aires,-36.7870334,-59.8564019,4.4,10,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=py761jxDy-GfvfYEtiMYGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.6019&pitch=0&thumbfov=100,1.0,7,2025-05-19T00:03:02.539Z,Comercio
Lubricentro Y Gomeria El Tucu,Comercio,,"Monseñor Caneva, Av. Juan Domingo Perón y",+54 9 2281 41-7979,Azul,Provincia de Buenos Aires,-36.7879913,-59.857044,4.5,11,https://lh3.googleusercontent.com/p/AF1QipMad8VeKjumzoBEjZ0SIysuP_Oc2j9tDbuG80gi=w426-h240-k-no,21.0,32,2025-05-19T00:03:02.539Z,Comercio
Oroquieta Hector Marcelo,Comercio,,San Martín 1180,+54 9 2281 43-6060,Azul,Provincia de Buenos Aires,-36.7876551,-59.8505195,4.7,12,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrhOMnH2G0obE1ESCB7LCymTpfWd6jIB-ueYY9n3defQD8PaOeacVJw_wNZld7Q9oB5yz2aS7a_uB4Qo6A9VGeMrxNlsceHrZk8V-lf8fmOWnjLrvquYb96dkenWTGlwi1igRE7=w408-h725-k-no,5.0,36,2025-05-19T00:03:02.540Z,Comercio
Minimarket,Supermercado,,,nan,Azul,Provincia de Buenos Aires,-36.78575,-59.8582227,4.7,13,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N8Rn9jqHdgi3nT_1y_WEvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.83374&pitch=0&thumbfov=100,1.0,7,2025-05-19T00:03:02.540Z,Comercio
Asociacion Civil Rinconcito Del Carmen,Comercio,,Falucho 866,+54 9 2281 43-4509,Azul,Provincia de Buenos Aires,-36.790821,-59.8651444,4.4,14,https://lh3.googleusercontent.com/p/AF1QipPtBHKJOs7x_jatrGbivhb0ancme5bXwWDpw4mc=w426-h240-k-no,19.0,9,2025-05-19T00:03:02.540Z,Comercio
Venden Y Permutas,Tienda General,,Gral. Rivas 787,nan,Azul,Provincia de Buenos Aires,-36.7887673,-59.8650307,,15,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S1kTFpHnfYoL20C_61-NkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=198.58519&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:02.540Z,Comercio
Almíbar,Tienda De Alimentación,,"Calle Gral. Paz y Comercio, B7300EVX",+54 9 2281 50-9728,Azul,Provincia de Buenos Aires,-36.7953135,-59.8574204,4.7,16,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmE4cwSgACPyIJUUzgGFEeIYDay_Vgh4mQXBd9mAXQv6RUq4VpfottQqBuzBbyfAU0SoKCB3WQaN5o8aavz8iNVIaZbSN22FiXutSRoL9SGoBY6ZNXDjguozD80XTWv_ZmX3xT=w408-h544-k-no,16.0,6,2025-05-19T00:03:02.540Z,Comercio
Victor R Mori,Tienda De Alimentación,,España 804,+54 9 2281 43-1939,Azul,Provincia de Buenos Aires,-36.7846071,-59.8601156,4.3,17,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no71EzMtfvqnK2I4fEsGrUtXjqDgLIBMsMwfyjyiAkBwXVm5dL2SdDyiuEzue1uTq0DCBKeDR-Av-v94b88agJyVkjf8FtcOo0QHe9kco5KjGKCsk53yho91QnLpMpY9HbWgOLntw=w408-h724-k-no,3.0,36,2025-05-19T00:03:02.540Z,Comercio
Futuro,Comercio,,Av. Juan Domingo Perón,nan,Azul,Provincia de Buenos Aires,-36.7845055,-59.8621072,4.4,18,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=w8DVRX1ct1LdqseTf5Harw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.72028&pitch=0&thumbfov=100,1.0,105,2025-05-19T00:03:02.540Z,Comercio
Vidrieria 25 De Mayo De Jose Canalicchio,Comercio,,Guaminí 610,+54 9 2281 53-7036,Azul,Provincia de Buenos Aires,-36.7855521,-59.8671447,4.2,19,https://lh3.googleusercontent.com/p/AF1QipM1o-ulafI-mAMROrwDJeAv15XDqrWz-t4wzI86=w426-h240-k-no,5.0,9,2025-05-19T00:03:02.541Z,Comercio
Despensa El Vasco,Tienda De Alimentación,,Av. Juan Domingo Perón 875,nan,Azul,Provincia de Buenos Aires,-36.7864003,-59.8596993,5.0,20,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jRsg4JsLR4Tl1OD_aCe0WQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.58086&pitch=0&thumbfov=100,1.0,2,2025-05-19T00:03:02.541Z,Comercio
Polirrubro Yanilen,Comercio,,Av. 25 de Mayo 1651,nan,Azul,Provincia de Buenos Aires,-36.7936986,-59.8769294,4.8,21,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTbF2mFmcLssPe2XUSLYirg0rQfnXiB_yCF2k1eQ1VRSdJ_sJ9rqgrqWPb8XJtTXvXm2mgEYATPSoBdLhV2wrC9FVsWw44my7PWcrIuMP-nj6fvbXDMhAF9Kv2nxi7PRZq3-Iv=w408-h306-k-no,5.0,18,2025-05-19T00:03:03.831Z,Comercio
Leñera Las 3 Niñas,Comercio,,Belgrano 1239,nan,Azul,Provincia de Buenos Aires,-36.7870976,-59.8487956,5.0,33,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IXSPZ8ATL-yToLS7AVL-WA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.53088&pitch=0&thumbfov=100,1.0,1,2025-05-19T00:03:03.832Z,Comercio
Verdu De Conte,Tienda De Alimentación,,Julio Argentino Roca 956,nan,Azul,Provincia de Buenos Aires,-36.786467,-59.8574116,,38,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xr7a720ei6n2aOEsQgmD9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.905582&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:03.832Z,Comercio
Distribuidora El Galpón ( Gaseosas Secco Y Alimentos Balanceados,Tienda De Alimentación,,,nan,Azul,Provincia de Buenos Aires,-36.7921358,-59.8513336,,39,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hoKVnUIhT4pdPAUbjFhBrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.718334&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:03.832Z,Comercio
Despensa Del Barrio,Tienda De Alimentación,,Avenida Juan B. Justo 1149,+54 9 221 592-7482,Azul,Provincia de Buenos Aires,-36.7900844,-59.8545663,3.8,41,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5p4mXmlK1X5Jos4wlRxESe4AzVtzyebtq0Ne9ht4Sa2bOu3bEOv8oyWOY7VpxTzLfKYDxfLCfP-AHRc-9fcgiGf2DgLez2dl1FJE7njq8vnY7zaHVtikLYrskABTljW0OwIU-3Q=w408-h725-k-no,3.0,4,2025-05-19T00:03:04.970Z,Comercio
Lavadero De Ropa Bolivar Entrega A Domicilio,Comercio,,San Martín 976,+54 9 2281 42-4699,Azul,Provincia de Buenos Aires,-36.7847473,-59.8546154,5.0,42,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JbhKmuPK1tq1PwnFIxTM3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.64252&pitch=0&thumbfov=100,1.0,1,2025-05-19T00:03:04.970Z,Comercio
Autoservicio Panchito,Supermercado,,Rauch 1005,nan,Azul,Provincia de Buenos Aires,-36.7868998,-59.863957,5.0,43,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npVCmbN-EWe5LgdRDao2ck9V42E26DosuRbHzWPi-59fiuEVyC_0fzhfHrg5XsN13KcLixfXgF1T8GKfyJd7XJnmmFT2-fwBAgXITlurUJvq1N_8H3rv6RqkOHWSjrtqtj8zo0q=w408-h544-k-no,3.0,5,2025-05-19T00:03:04.970Z,Comercio
Vinos Galan,Comercio,,Bolívar 962,nan,Azul,Provincia de Buenos Aires,-36.7852906,-59.8556992,,45,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2-Fi7SjW5U6NBZA4VsokdQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.89134&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:04.970Z,Comercio
Hecha Percha,Mercería,,Necochea 960,+54 9 2281 49-3057,Azul,Provincia de Buenos Aires,-36.7848229,-59.8651405,4.7,46,https://lh3.googleusercontent.com/p/AF1QipP7fA2WZBAzEUPUd__6A3ohCFmcHARfvBwsk2_i=w408-h725-k-no,107.0,15,2025-05-19T00:03:04.970Z,Comercio
Forrajería Y Todo Suelto El Amanecer,Tienda De Alimentación,,Av. 25 de Mayo,nan,Azul,Provincia de Buenos Aires,-36.791199,-59.8744427,,47,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RdMQJruvh2YJna5qPj-mcg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.01892&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:04.970Z,Comercio
El Botón Mercería,Mercería,,Av. Juan Domingo Perón 879,nan,Azul,Provincia de Buenos Aires,-36.7864444,-59.8595693,5.0,48,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrxpD0jySZefY7O3v3TZXCB-5F4qE_9iRDxn_vADNSylsZGZa0BUf0F97K65drSUIBBEP-GjCL3iGVW5_1zeFw4ZJS-8HBbRCC5ng71IjExcIDoD5UrhBQNdX_ftogddBnkXCxR=w408-h455-k-no,5.0,24,2025-05-19T00:03:04.970Z,Comercio
Me Importa Un Comino,Tienda De Alimentos Naturales,,Olavarría 1249,+54 9 2281 53-8734,Azul,Provincia de Buenos Aires,-36.7914376,-59.8544276,4.5,49,https://lh3.googleusercontent.com/p/AF1QipNBGnxs0CSdJS1a9YQ4hfuA5L6NJJTFGw7eXCXc=w408-h544-k-no,1.0,2,2025-05-19T00:03:04.970Z,Comercio
Cooperativa Obrera,Tienda De Alimentación,http://www.cooperativaobrera.coop/,Av. 25 de Mayo 1272,+54 9 2281 43-2276,Azul,Provincia de Buenos Aires,-36.7884606,-59.8712545,4.2,50,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7XqRGFHXCeyU-RHyI5pcbd67jSj1bZ0Gw7H9uRZqPMlvSBG9GIhBWfiKcn79ysg5UTHB5EQYh3SZ8a8shSMtmLmPiT9rCYb1yTxFZtw3yEaXfdSWRZL8b7lHR_f7qRADEXPHTcg=w408-h306-k-no,22.0,267,2025-05-19T00:03:04.970Z,Comercio
Ferreterías E Ce Eme,Ferretería,https://www.facebook.com/Ferreteria-e-ce-eme,Av. 25 de Mayo 1018,+54 9 2281 60-1951,Azul,Provincia de Buenos Aires,-36.7848998,-59.8670346,4.4,51,https://lh3.googleusercontent.com/p/AF1QipNieTp10_yPPCjcnn9pjgpJ4iwep3EYPfdCHsJ0=w408-h306-k-no,49.0,94,2025-05-19T00:03:04.970Z,Comercio
Agencia De Loteria Y Quiniela San Cono,Tienda De Lotería,,Av. 25 de Mayo 1309,+54 9 2281 43-5550,Azul,Provincia de Buenos Aires,-36.7893366,-59.8717268,3.8,52,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XBmLhTplXqRjztFJfWToNg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.42805&pitch=0&thumbfov=100,1.0,12,2025-05-19T00:03:04.970Z,Comercio
Alimentos Para Perros,Tienda De Alimentación,,Guaminí 789,nan,Azul,Provincia de Buenos Aires,-36.7879301,-59.8644563,4.8,53,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lYeBUjtaTxMQJGGoB_p1Yw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.47995&pitch=0&thumbfov=100,1.0,50,2025-05-19T00:03:04.970Z,Comercio
Kiosco Full Time Azul,Kiosco,https://bit.ly/fulltimeinstagram,"Av Perón, España esquina",nan,Azul,Provincia de Buenos Aires,-36.7853558,-59.8606682,4.5,54,https://lh3.googleusercontent.com/p/AF1QipPM-zJEBRNOOMVZ7q3SQX0DwNlcvkg00BvTYB5S=w408-h305-k-no,5.0,2,2025-05-19T00:03:04.970Z,Comercio
Loteria De La Provincia Piazza Sur,Tienda De Lotería,,Avenida Juan B. Justo 1126,nan,Azul,Provincia de Buenos Aires,-36.7898262,-59.8545457,5.0,55,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CVe7e7avh_WDXguc5eA0qQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.892315&pitch=0&thumbfov=100,1.0,1,2025-05-19T00:03:04.970Z,Comercio
Dept,Tienda De Alimentación,,"B7300CNZ, Puán 1250 1202",+54 9 2281 41-7788,Azul,Provincia de Buenos Aires,-36.7917485,-59.8556664,4.1,56,,,9,2025-05-19T00:03:04.970Z,Comercio
Tarjetería Fina E Ideas,Comercio,https://www.tarjeteriaycraftsfiesta.com.ar/,Alberdi 986,+54 9 2281 56-4174,Azul,Provincia de Buenos Aires,-36.789971,-59.8590987,,57,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nozYyU5VCuA-fK86Nz5lAnX4a9ixajcRoxDMsSRynpJL8Px4lciHiUWG_YLz-jn1LbX5Jr8e0JIfzOwJD0rZkpOy4jEpSyatW7iNcbxIpmAupC5ld5vR6eJADmGsKGLrRzMblpWjw=w408-h725-k-no,11.0,0,2025-05-19T00:03:04.970Z,Comercio
Despensa La Esquina,Tienda De Alimentación,,,nan,Azul,Provincia de Buenos Aires,-36.7867576,-59.8656969,,58,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oCidaJn-eX-1y8BnNYc1SQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.73502&pitch=0&thumbfov=100,1.0,0,2025-05-19T00:03:04.970Z,Comercio
Electrónica Ernesto-Portales,Establecimiento De Reparación De Artículos Electrónicos,,Julio Argentino Roca 829,+54 9 2281 47-9581,Azul,Provincia de Buenos Aires,-36.7851021,-59.8596153,4.4,59,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq8_1PzavDlNGpINjLQBBEjN4aB-AV9h1CbXMN3etanYsJRlxT-ZSoTFRF3JbuBI8r81jkNWLyRtcavJPkmuoPYXvUS0htddmR_d8nAdGSJZTgoLi-WEJjWqWjItWArYs5PseB7fA=w408-h306-k-no,5.0,72,2025-05-19T00:03:04.971Z,Comercio
Pollería Granja Triny,Tienda De Alimentación,,Av. 25 de Mayo 1402,+54 9 2281 52-6886,Azul,Provincia de Buenos Aires,-36.7903499,-59.8734193,4.8,60,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sSiGAkq1Rdgey_TLDJgXQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=292.70502&pitch=0&thumbfov=100,1.0,46,2025-05-19T00:03:04.971Z,Comercio
Balanza Pública Y Lavadero De Camiones,Parada Para Camiones,https://dardolopez.com.ar/,,+54 9 2281 42-2263,Azul,Provincia de Buenos Aires,-36.7882189,-59.8357017,4.4,1,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np7zo0s8iu7bFe1cmbjea5Njt2rANdHwXnkqNQED_7aWK0ZJyxpkdNHqPk0CY5Mr99sMgBAeDmpAAsiWvrBQt675Q-QtgXnfTJVIl5LrgXXgfmQIy4YDWgD85EU5cuIyrb_1waP=w408-h544-k-no,5.0,31,2025-05-19T00:03:05.849Z,Comercio
Agrocentro,Comercio,,Av. Piazza 1450,+54 9 2281 42-8084,Azul,Provincia de Buenos Aires,-36.7891002,-59.8440184,5.0,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ehh9HJHGn67tRBGR7Q6hIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.48624&pitch=0&thumbfov=100,1.0,1,2025-05-19T00:03:05.849Z,Comercio
Campos Del Centro Srl,Comercio,https://www.instagram.com/camposdelcentrosrl/,C. 61 535,+54 9 2281 50-1288,Azul,Provincia de Buenos Aires,-36.7921744,-59.8413099,4.4,3,https://lh3.googleusercontent.com/p/AF1QipN00H7ZU7M72VrqrWe46YTWFDnjldiT-qYTtYNH=w426-h240-k-no,9.0,8,2025-05-19T00:03:05.849Z,Comercio
